2.256134319324604842e+00,5.162642304968325213e+00
3.508769187055090111e+00,4.624912117737969286e-01
6.697468196406544116e-01,3.064806334301867441e+00
1.852849483572121425e+00,2.010779594959928751e+00
-3.244394783669542370e+00,2.667434293009007806e+00
-1.878163534676133395e+00,1.794237126375940461e+00
8.390608334520653244e+00,3.175167989416370684e+00
1.025121598359569042e+01,2.581675815292041598e+00
1.364086231092836332e+00,2.260581698926515948e+00
5.957275643554423183e+00,1.023813855505037118e+00
4.480437664882058746e-01,1.036158618355414873e+01
7.709125223078465705e-01,-1.612813265711998234e+00
-8.147215108171113052e-01,4.453459868174882152e-01
5.869003763469176960e+00,8.547267625654586531e-02
-2.022595623147203092e-01,2.069099990978512604e+00
2.683548356405641044e+00,2.623528449107854765e+00
6.714517464686711179e+00,1.335156574372943883e+00
7.866749468804786538e+00,1.572595637299682547e+00
1.555760468987038792e+00,3.249406740271226557e+00
5.519990149741919261e+00,4.391147006059164859e+00
7.838885734029904739e+00,6.417108681434067208e-01
5.605035712193862096e-02,3.544968505356739019e+00
2.667903310603069400e+00,-1.591262786699573883e+00
7.570961078005661093e+00,1.004212358035458053e+00
7.594461727446002008e+00,-1.965452254520474895e+00
1.085411882255663762e+01,9.913021339585624814e-01
-4.257933786431049583e-01,-2.743349178155157688e-03
6.754835460859904828e+00,6.055171031046488572e+00
3.947730784587308417e+00,2.794912472950410010e+00
8.828856668489969195e+00,3.049981729111441719e+00
-1.069594605777639984e+00,-1.224176158196014663e+00
-2.671702332345252895e+00,9.028551520786522178e-02
-2.528027325494892619e+00,-3.687350572191830378e-01
8.148896729028109576e+00,5.148659972105325000e-01
1.479443666586506945e+00,9.470110413970778129e-01
1.005403683808105164e+01,2.300072912428453797e+00
-4.955374339631399838e-01,-1.649969664587967344e+00
9.630157999690968751e+00,4.440410844328779305e+00
1.087247179440374723e+01,3.722301517438478813e-01
1.180188024399660973e-01,2.171069605554439619e+00
2.804853594369111081e-01,8.582359613905079510e-01
1.091547540084089363e+01,-1.737973721099275171e-01
1.157078456638141573e+00,3.963875766407732648e+00
7.302845215538724233e+00,6.249503313441223895e+00
1.109019534417018349e+01,6.026985781396648534e+00
8.973645124258009531e+00,6.829059472630810035e+00
1.817044506107023727e+00,2.493476115321758613e+00
9.967415802619447263e+00,3.505183589123700205e+00
2.210933371243008150e+00,9.870617974974500441e-01
5.679169242990761646e+00,3.281853957669796262e+00
2.696970929254063343e-01,9.717988662737981898e-01
8.478604116403705149e+00,1.802273361738875312e+00
1.077135849783404931e+00,-1.757310458802330722e+00
3.414976765973402273e+00,4.046989775999342953e+00
1.306175665482625536e+00,5.201916460947153986e+00
7.123833145795483546e+00,4.366422332490637714e+00
1.774777937644357539e+00,2.320585826556717635e+00
7.973916543388416045e+00,1.728274761291528128e+00
6.583986442401047690e+00,4.584992387269153369e+00
1.059772166768482293e+01,2.121524352187818430e+00
-2.036920915618714467e+00,-3.551103848219756554e+00
2.498984168509920778e+00,1.294071873810201279e+00
7.556121659406104030e+00,6.448296070459863749e+00
1.741496690042452222e+00,-7.379098683451188467e-01
8.667199339851681117e-01,-3.751201927559266736e-01
1.350505260809965691e+01,2.562966824401128552e+00
9.299653728476124925e+00,5.319331626337484131e+00
1.660149283028325762e+00,1.064789049305131519e+00
1.005896993205919898e+01,-2.671836957359116305e+00
-1.098517083257247950e+00,3.016181133270052772e-01
7.181397234548986930e+00,-5.675386418547516687e-01
6.517953614349695890e+00,5.427753686160253999e+00
1.227603551867253673e+00,6.049865182012455378e+00
3.302345877698609211e-01,4.967309722587458509e+00
8.254644994227904320e+00,6.599658866789716249e+00
9.857690904522536712e+00,1.421548306175972609e+00
3.018962144688338345e+00,3.322606111874706336e+00
7.579634022146488626e+00,5.005492353525207605e+00
8.516120901554483424e+00,1.097588485803967506e-01
1.079695987750202235e+01,-3.609097030435826081e-01
7.662713332712219660e+00,5.413115130647570439e+00
-2.625791797941307237e+00,-1.098621656749401154e+00
-1.300849736383504318e+00,2.936924278707655489e+00
7.439209399815904789e+00,-5.632678880095147722e-01
8.040815577618980470e-01,3.414359028132282203e-01
1.813726420382065330e+00,1.445292605855264423e+00
1.904013805491611588e+00,2.737344663381533483e+00
-1.332705451719102374e+00,1.586537972352942027e+00
-9.950291810070690524e-01,1.641463166372654658e+00
5.264111635920047050e+00,5.028033087329104589e+00
1.188872677971497538e+01,-5.240661300975648640e-01
8.327454073042675375e+00,8.632340761682762986e-01
1.475436385947466178e-01,2.561625177848183554e+00
1.275071021429280904e+01,4.898081171141714929e-01
9.367986292000109572e+00,2.491105149382720541e+00
6.337622905704805021e-01,-2.444684080395821690e-01
1.065181342152369304e+01,-1.813965288892884775e-01
4.264125024365775118e+00,-5.845271778340732638e-01
7.871952568775642867e+00,9.571376184036468615e-01
9.219783205222475075e+00,4.794156239763809335e-01
8.415464999157117987e+00,4.912032546805901845e+00
8.122820685158890441e+00,7.299461301807313340e+00
2.702520107292038176e+00,4.531152993832217923e+00
2.567794175908068688e+00,-1.283579239084378987e+00
-1.403268551079889015e+00,-2.287270737719098168e+00
8.648604820288580797e+00,4.466387899811495643e+00
8.955120978740275461e+00,4.526002080253272553e+00
7.442798611524365171e+00,2.459911461978752989e+00
1.445640623738143615e+00,-3.821203171246305152e-01
9.900366172953699584e-01,4.152775943539563919e+00
8.602406598175150521e+00,6.073230009665972595e+00
5.821227704516108714e-01,-2.570702934920771732e+00
1.105330137762639664e+00,9.594424357813405635e+00
9.139067453045717215e+00,3.656970534297587339e+00
2.114430259394756817e+00,1.299503491377957065e+00
5.692498372964791997e+00,5.041174425623150768e+00
4.513471960778336900e+00,-3.878875284374145860e-01
8.285159930080249424e+00,7.011460308558524090e+00
6.724192539496272936e+00,-1.444566624886642003e+00
-4.543040693508972883e-01,-1.330963514474137854e+00
5.682555241290897285e+00,8.213784857290976404e+00
9.627419614668342618e+00,3.169924752280737668e+00
7.221209051327860395e-01,3.801247465830479011e-01
2.685690709271413290e+00,2.228802941359028789e-01
-2.669004362822160914e+00,-1.461230101081489652e+00
1.137643603204304688e+00,2.855789495198678640e+00
9.655885682268833037e+00,1.358957438576278154e+00
2.998275137167762061e+00,5.502659289189143266e+00
1.087953868449848827e+01,5.284886002064064225e-01
7.953535251236729664e+00,1.266706268906899746e-01
9.101396832994787189e+00,2.307823352946670958e+00
1.038575764908422983e+01,4.395370752992432628e+00
6.658102990547538624e+00,3.751737655338080568e+00
-2.116848302457991771e-01,8.609320161503795532e+00
1.000870699575159328e+01,6.190833495165989575e+00
2.188786427506576260e+00,-2.053865886706471855e+00
4.747992750825453800e-01,3.767394409417698320e+00
1.155134738552952101e+01,5.094872261832062321e+00
2.290247813482472417e+00,2.037157466850645804e+00
1.446845618201379580e+00,2.303297427409441767e+00
-1.070441366309025977e+00,4.169763074981847062e+00
9.358712515791484776e+00,1.303552121386004847e+00
8.501039446387425258e+00,-4.467677263257213482e+00
1.482456481568016793e+00,1.001021455192629528e+00
8.017940980945567730e+00,1.512956154820909394e+00
4.594551216464285659e+00,-1.907554757692170311e+00
8.346167781064484092e-01,-1.649026548314396434e+00
9.731523529968455488e-01,1.018068242771286336e+01
1.269319794308205962e+00,1.969866350050021975e+00
9.411152864911947802e+00,1.623358912100887785e+00
-2.540233076874329754e-01,8.423362905427397962e+00
7.267963570085944625e+00,-9.415772299732432238e-01
1.523042562390391819e+00,-1.954573750851828606e+00
9.531885952859397548e+00,3.280403885893105054e-01
-1.088169502902443408e+00,1.676368715038989876e+00
7.879731466584734001e-01,1.043665807064402928e+00
-3.620968457955320297e-01,1.296407752622139586e+00
7.663701715616679344e+00,-1.141963039202361863e+00
9.483605089648095010e-02,1.314914198709268733e+00
1.805762306881417478e+00,2.017450643314704362e+00
4.460964977825526923e+00,1.746734632477388693e+00
-5.306123352316780561e-01,6.183750811530218883e+00
4.969979209206325521e-01,2.688725537036226410e+00
1.225961943870945703e+00,-2.437428423149136769e+00
6.841464179952156499e+00,5.541184155616973861e+00
9.527740880982034088e-01,-6.306667399848636668e-01
8.567246642451364025e+00,3.081381832626175932e+00
6.737870256858702334e+00,3.509536477832440493e+00
7.160786008553004400e+00,-2.009342641216422809e-01
8.962956249140860976e+00,-1.284284713716606685e+00
3.071115495829115360e-01,-1.060209860359891509e+00
8.558487247415193622e+00,4.806087525685262207e+00
2.602525698357801787e+00,8.598444840168282255e-01
7.772316043832477206e+00,6.222526773153525426e+00
-8.513755439055736840e-01,-8.336010871861824212e-01
7.838649134483110181e+00,-7.265891130161674649e-01
7.715591732712102413e+00,9.636178466337237403e-01
-1.040592148712328413e+00,2.399097970620644560e+00
6.869743573190934427e+00,4.237624942899841152e+00
9.093546204657872778e+00,-5.271035576091738228e-01
8.959795197216138263e+00,3.692439554345968045e+00
-7.903948201075186031e-01,2.372838882301398833e+00
-1.096767160540945696e-02,5.916663738534119199e-01
7.222692583824379398e+00,3.815595234699005189e+00
7.355173220109397114e+00,-3.380626865999687425e-01
-4.989412938114350382e-01,3.920346405242030485e+00
7.605778054045085668e+00,1.727355937674925901e-01
9.340870131413211652e+00,4.343254289635582133e+00
1.973795692472024133e+00,5.675771810055748823e+00
7.952672652268997666e+00,2.405698920311718503e-01
9.720600031987512324e+00,-2.534341932343199488e+00
-2.289073190014791148e+00,1.112941935562892892e+00
-1.080929413789451399e+00,6.544795209207275200e+00
6.458932148230393189e+00,-3.045364217459130884e+00
9.552592997697646027e+00,-1.517001183731211178e+00
9.440794014738591144e+00,1.558079805520812711e+00
5.551960856800320920e-01,2.507097829546246714e+00
8.439800865064512436e+00,-2.094738587843156807e+00
2.103580599626305059e+00,6.372946885861126454e+00
8.695908150801448855e+00,1.239616662791163115e+00
5.372260038341076793e-01,-1.792666465281946397e+00
1.197455638902803710e+00,3.011701960682401147e+00
8.318854557670810834e+00,4.850062807120002262e+00
1.069462143662688014e+01,-1.427401546401596555e+00
2.150385766065303628e-01,5.046719874811944173e+00
-3.091633053247744289e-01,8.250163636988339100e-01
7.014065400139782192e+00,4.914565545335723762e+00
7.189555981685196606e+00,1.008991136689083579e+00
3.922932661717914549e+00,1.449980152966396485e+00
1.143545316499006814e+00,3.006233017505929528e+00
9.930983884540523832e+00,1.964620467442135254e-02
1.163830780467676629e+00,-1.476550913410067611e+00
5.267729751781705660e-01,1.058539502671581545e+01
6.902068294566861439e+00,5.431271423974498802e+00
-5.771500535679718880e-01,-3.267012305003909600e-01
5.754306642019295204e+00,-3.059342378593623124e+00
9.916133797651545123e+00,8.498881213239815935e+00
3.965389544219856122e-01,8.528295953247553740e+00
7.562269259763783502e+00,-5.551060519364079404e-01
1.760514079867738113e+00,-4.810283939845483303e-01
1.679322269747213880e+00,1.889549166916020040e+00
-2.122709096239761006e-01,6.376436398765459312e-01
6.868701435223361074e+00,6.346419148202571137e+00
8.152474656206553760e+00,2.693564601201602571e+00
5.573427641265011889e-01,7.825791030204700682e+00
-2.156304655900703471e-01,7.921150152634375274e+00
8.985574871552133303e+00,-3.785623701879332614e-01
9.902287438277809883e+00,-3.327924756197550238e+00
3.000272431811177754e+00,-2.670535431622403255e+00
-4.117016525615935230e-01,-3.397931647662257859e+00
-1.383626329977140301e+00,-4.151443477243521585e-02
2.120818918456625624e-01,1.001208916085783152e+01
2.811315774605249729e-01,4.733273417836887376e+00
